"Sample","B cells naive","B cells memory","Plasma cells","T cells CD8","T cells CD4 naive","T cells CD4 memory resting","T cells CD4 memory activated","T cells follicular helper","T cells regulatory (Tregs)","T cells gamma delta","NK cells resting","NK cells activated","Monocytes","Macrophages M0","Macrophages M1","Macrophages M2","Dendritic cells resting","Dendritic cells activated","Mast cells resting","Mast cells activated","Eosinophils","Neutrophils","P-value","Correlation","RMSE","SlideName","ScanLabel","ROILabel.x","SegmentLabel","Origin.Instrument.ID","CD31.CD34.","PanCK.","INS.","Other","PanCK..1","CD31.Islet","CD31..CD34.","PsnCK.","QCFlags","AOISurfaceArea","AOINucleiCount","ROICoordinateX","ROICoordinateY","RawReads","AlignedReads","DeduplicatedReads","TrimmedReads","StitchedReads","SequencingSaturation","SequencingSetID","UMIQ30","RTSQ30","GeoMxNgsPipelineVersion","LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0","organ_region","organ","ROI_type","AOI_target","Case","ROIID","SegmentID","ScanWidth","ScanHeight","ScanOffsetX","ScanOffsetY","ROIComments","sample_id","Slide","PancreasSection","ROILabel.y","Segment.Label","AOI.Nuclei.INS.Count","ROICoordinateX..pixels.","ROICoordinateY..pixels.","ROICoordinateX..µm.","ROICoordinateY..µm.","Main.Pancreatic.Duct.X..µm.","Main.Pancreatic.Duct.Y..µm.","Distance_from_Main_Duct"
"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24 | 010 | Other",0,0.136,0.002,0.319,0,0,0.111,0.022,0,0,0,0.016,0.035,0,0.015,0.109,0.059,0,0.134,0,0.006,0.036,0.87,-0.005,1.08521468191566,"P1-21 Syto13/PanCK/CD31 WTA 12-15-21","P1-21 WTA 12-15-21","012","PsnCK-","2204G0420","False","False","False","False","False","False","False","True",NA,175714.85855,1475,39784,34488,9058266,8573626,1574964,8619910,8619910,81.6301294224871,"A00916:196:HW525DRXY",98.83,99,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_absent","duct_cells","P1","9bd8af77-9017-48c2-89ef-9815dda82b31","feb60729-a109-455e-8783-2fd78c4ea2c5",35378.3203125,70335.53125,6887,5792,NA,"sample01","P1-21","P1-21","012","INS-",NA,39784,34488,15905.6,13757.3,8215.6,15993.7,8009
"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24 | 011 | Other",0,0.022,0,0.259,0,0,0.148,0.138,0,0,0,0.079,0.051,0,0.025,0.12,0.142,0,0,0,0,0.017,0.79,0.012,1.09560879190923,"P1-21 Syto13/PanCK/CD31 WTA 12-15-21","P1-21 WTA 12-15-21","013","PsnCK-","2204G0420","False","False","False","False","False","False","False","True",NA,115718.821394,1218,17537,17481,5197031,4860919,897390,4891707,4891707,81.5386761227661,"A00916:196:HW525DRXY",98.67,98.9,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_absent","duct_cells","P1","8e2548a5-2832-4c5f-ad3a-c452eaad3b95","4e2dc363-dabd-4a3d-8b4c-db967050ddd6",35378.3203125,70335.53125,6887,5792,NA,"sample01","P1-21","P1-21","013","INS-",NA,17537,17481,7011.3,6973.2,8215.6,15993.7,9101
"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24 | 012 | Other",0,0,0.064,0.333,0,0,0.221,0.008,0,0,0,0.024,0.117,0.01,0.009,0,0.075,0,0.1,0,0.033,0.004,0.96,-0.027,1.09719184890872,"P1-21 Syto13/PanCK/CD31 WTA 12-15-21","P1-21 WTA 12-15-21","014","PsnCK-","2204G0420","False","False","False","False","False","False","False","True",NA,116356.786969,1133,38543,18317,5755221,5411951,1080365,5440635,5440635,80.0374208857397,"A00916:196:HW525DRXY",98.76,98.94,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_absent","duct_cells","P1","8f1d6c7d-744b-4b35-b960-8202f807f372","a84507d0-83c3-4115-9d35-ea5fefef7141",35378.3203125,70335.53125,6887,5792,NA,"sample01","P1-21","P1-21","014","INS-",NA,38543,18317,15409.5,7306.7,8215.6,15993.7,11279
"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24 | 002 | INS+",0,0.194,0.04,0.188,0,0.047,0,0.201,0,0,0,0.082,0.106,0.02,0,0.023,0,0,0.079,0,0,0.021,0.99,-0.07,1.14290188184873,"P1-4A Syto13/PanCK/CD31 WTA 12-15-21","P1-4A WTA 12-15-21","008","PanCK+","2204G0420","False","True","False","False","False","False","False","False",NA,28156.132215,348,35815.06640625,22928.37890625,1458462,1372932,416394,1380929,1380929,69.6711854629363,"A00916:196:HW525DRXY",98.74,98.94,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Head","Pancreas","islet_absent","duct_cells","P1","6a090452-80b3-44ea-8028-fe9064cb2e6b","f679a165-1bb0-4de4-9f00-b6a287f14ede",35344.4140625,66630.765625,6904,7644,NA,"sample01","P1-4A","P1-4A","008","INS-",NA,35815.1,22928.4,14318.9,9146.1,9217.6,14376.4,7306
"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24 | 002 | Other",0.031,0,0.1,0.185,0.001,0,0.004,0.136,0,0,0,0.147,0.054,0.055,0,0,0.036,0.016,0.215,0,0,0.021,0.98,-0.039,1.11487078155484,"P1-4A Syto13/PanCK/CD31 WTA 12-15-21","P1-4A WTA 12-15-21","009","PanCK+","2204G0420","False","True","False","False","False","False","False","False",NA,23882.560314,323,32205,23249,1455765,1371725,398467,1379583,1379583,70.9513933186316,"A00916:196:HW525DRXY",98.76,98.97,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Head","Pancreas","islet_absent","duct_cells","P1","e721d150-99e1-48d8-bd61-47b25d98df4a","76daa5d6-e66e-47bf-af28-bfb572872247",35344.4140625,66630.765625,6904,7644,NA,"sample01","P1-4A","P1-4A","009","INS-",NA,32205,23249,12875.6,9274,9217.6,14376.4,6278
"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24 | 003 | INS+",0,0,0,0.275,0,0.124,0,0.136,0,0,0,0.133,0.096,0.01,0.058,0.047,0,0,0.121,0,0,0,0.99,-0.059,1.16028773481059,"P1-4A Syto13/PanCK/CD31 WTA 12-15-21","P1-4A WTA 12-15-21","010","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",23297.705372,340,31593,29977,1358856,1284852,273793,1291940,1291940,78.6906974499787,"A00916:196:HW525DRXY",98.87,98.93,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Head","Pancreas","islet_absent","duct_cells","P1","72734abd-95bb-4615-9ad8-f4dccad8476b","bdd3cc49-7586-4d1e-a0c6-e423ee98d4ff",35344.4140625,66630.765625,6904,7644,NA,"sample01","P1-4A","P1-4A","010","INS-",NA,31593,29977,12630.9,11957.8,9217.6,14376.4,4183
"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24 | 004 | PanCK+",0.066,0,0.055,0.329,0,0,0.036,0.086,0,0,0,0.136,0.108,0,0,0.011,0,0.009,0,0.089,0.038,0.037,0.99,-0.051,1.14254544336277,"P1-4A Syto13/PanCK/CD31 WTA 12-15-21","P1-4A WTA 12-15-21","011","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",13856.133833,176,22680,23055,1169810,1103612,226718,1109796,1109796,79.4567293577815,"A00916:196:HW525DRXY",98.8,98.93,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Head","Pancreas","islet_absent","duct_cells","P1","6c961e23-1ea1-4ccc-a1d5-ab691e9a7b7f","d2bad553-8c3b-4303-82ee-05ba83520e02",35344.4140625,66630.765625,6904,7644,NA,"sample01","P1-4A","P1-4A","011","INS-",NA,22680,23055,9067.5,9196.6,9217.6,14376.4,5182
"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24 | 007 | Other",0,0,0.076,0,0,0.317,0,0,0,0,0,0.209,0,0.075,0.04,0,0.136,0,0.147,0,0,0,0.99,-0.063,1.1256360616831,"P1-9 Syto13/PanCK/CD31 WTA 12-15-21","P1-9A WTA 12-15-21","011","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",17195.086165,168,34739,64765,731654,691250,146385,695371,695371,78.8231464737794,"A00916:196:HW525DRXY",98.77,98.92,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_absent","duct_cells","P1","1a01e409-dac4-447b-a496-d92e911da195","a54333aa-819d-4f8d-b62f-f4a54b96ce3a",35366.69140625,83261.6171875,6892,7521,NA,"sample01","P1-9","P1-9","011","INS-",NA,34739,64765,13888.7,25834.8,10270.1,24512.7,3853
"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24 | 008 | INS+",0,0.168,0.155,0.343,0,0,0,0.026,0,0,0,0.144,0.031,0,0.028,0,0.02,0,0,0.01,0,0.074,0.97,-0.036,1.15833950208916,"P1-9 Syto13/PanCK/CD31 WTA 12-15-21","P1-9A WTA 12-15-21","012","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",13760.120014,128,14117,54310,932246,877184,198895,882327,882327,77.3257378155552,"A00916:196:HW525DRXY",98.79,98.94,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_absent","duct_cells","P1","47a510d2-c93b-454f-9dec-a2a3adbbee27","54773fc5-38b7-4bdb-a05b-2831b5c84d9c",35366.69140625,83261.6171875,6892,7521,NA,"sample01","P1-9","P1-9","012","INS-",NA,14117,54310,5644,21664.3,10270.1,24512.7,5433
"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24 | 009 | PanCK+",0.112,0,0.038,0,0,0.304,0,0.149,0,0,0.023,0.056,0.106,0.081,0.056,0,0,0,0.076,0,0,0,0.99,-0.055,1.12209787905094,"P1-9 Syto13/PanCK/CD31 WTA 12-15-21","P1-9A WTA 12-15-21","013","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",11026.27803,135,35270,50058,843399,799557,184287,803704,803704,76.9513618166059,"A00916:196:HW525DRXY",98.8,98.95,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_absent","duct_cells","P1","88e1bb11-c2e0-46a5-800a-e43f50e0a53b","eb12f41c-f900-49b2-ad3d-05c417bf3a88",35366.69140625,83261.6171875,6892,7521,NA,"sample01","P1-9","P1-9","013","INS-",NA,35270,50058,14100.9,19968.1,10270.1,24512.7,5944
"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24 | 010 | PanCK+",0,0.051,0.07,0.061,0.077,0.03,0.068,0,0,0,0.174,0.02,0.02,0.039,0.012,0,0,0.014,0.25,0,0.057,0.059,0.99,-0.061,1.11797884300628,"P1-9 Syto13/PanCK/CD31 WTA 12-15-21","P1-9A WTA 12-15-21","014","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",15291.237396,130,21855,35938,1057286,995997,226625,1001850,1001850,77.2464174088878,"A00916:196:HW525DRXY",98.78,98.95,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_absent","duct_cells","P1","5ceb74ea-0914-4cc9-ae0b-45510fb651c7","5e762333-3748-4ff0-8c34-93a79dfbb2b8",35366.69140625,83261.6171875,6892,7521,NA,"sample01","P1-9","P1-9","014","INS-",NA,21855,35938,8737.6,14335.7,10270.1,24512.7,10292
"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24 | 011 | PanCK+",0,0.033,0,0.233,0,0.071,0,0.082,0,0,0,0.078,0.196,0.104,0.031,0,0,0.03,0.129,0,0.013,0,0.99,-0.043,1.11008519121083,"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","001","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",10699.320672,72,14907.0986328125,58330.55859375,2400701,2173497,131931,2345805,2345805,93.9300123257589,"A00916:293:HHH3VDRX2",99.05,98.99,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_present","duct_cells","P2","92cf5669-269d-4cde-92b9-5b3857da5f55","fe0223a1-4560-43be-a6fe-9d4bf55eea36",35378.8515625,66617.9375,6886,7651,"Endocrine","sample01","P2-13","P2-13","001","INS+",98,14907.1,58330.6,5959.9,23268.1,11886,19743.9,6895
"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24 | 012 | Other",0.027,0,0.071,0.252,0,0,0.135,0,0,0,0,0.101,0,0.04,0,0,0.085,0,0.251,0,0,0.038,0.99,-0.059,1.11941964159259,"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","002","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",10933.294547,78,32527.390625,61148.88671875,1831791,1649218,133271,1783589,1783589,91.919139859012,"A00916:293:HHH3VDRX2",98.86,98.92,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_present","duct_cells","P2","c65386e4-ac2a-4767-85be-1d42814345a7","05a2c5c6-41bb-4e63-afb7-fa92c75ade8d",35378.8515625,66617.9375,6886,7651,"Endocrine","sample01","P2-13","P2-13","002","INS+",148,32527.4,61148.9,13004.5,24392.3,11886,19743.9,4781
"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24 | 001 | CD31+CD34+",0,0.014,0.093,0.306,0,0,0,0.108,0,0,0,0.116,0.001,0,0.001,0.19,0.05,0,0.074,0,0,0.047,0.69,0.028,1.09070684087826,"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","016","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",14376.235268,149,35338.015625,23197.822265625,367203,330638,114664,358513,358513,65.3203805975115,"A00916:293:HHH3VDRX2",98.99,98.98,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_absent","duct_cells","P2","62c67de1-c019-4c9a-ab59-6ffbe1447f82","a555cb32-ef39-4bc6-a52c-2c23c050a456",35378.8515625,66617.9375,6886,7651,NA,"sample01","P2-13","P2-13","016","INS-",NA,35338,23197.8,14128.1,9253.6,11886,19743.9,10727
"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24 | 004 | CD31+CD34+",0.149,0,0.03,0.181,0.079,0.138,0.012,0,0,0,0,0.099,0.049,0,0.042,0.083,0.039,0,0.099,0,0,0,0.99,-0.051,1.12095845156287,"P2-19A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","001","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",15931.754834,187,11609.984375,39259.484375,2641694,2381656,317780,2577706,2577706,86.6571830692594,"A00916:293:HHH3VDRX2",98.94,98.97,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_present","duct_cells","P2","1c4e1424-ae59-4b56-b611-3bb2cba7c644","a97db0db-4288-4186-98be-94d802e887a5",35356.484375,53704.421875,6898,5916,NA,"sample01","P2-19A","P2-19A","001","INS+",96,11610,39259.5,4641.7,15660.6,7095.4,17378.4,2995
"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24 | 005 | CD31+CD34+",0,0,0.039,0.067,0,0,0,0.047,0,0,0.062,0.072,0.125,0.049,0,0,0.191,0,0.349,0,0,0,0.37,0.061,1.0747396149421,"P2-19A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","002","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",15340.360745,98,8940.3603515625,39719.45703125,3412635,3081270,338081,3332173,3332173,89.0278683789476,"A00916:293:HHH3VDRX2",98.95,98.98,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_present","duct_cells","P2","6c76792c-cf9f-41cc-8c84-95167d0fb202","4b49f1c3-32e1-4ebc-8576-126a0f073bd9",35356.484375,53704.421875,6898,5916,NA,"sample01","P2-19A","P2-19A","002","INS+",30,8940.4,39719.5,3574.4,15844.1,7095.4,17378.4,3841
"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24 | 006 | PanCK+",0.052,0,0.002,0.144,0,0,0,0.139,0,0,0.131,0.035,0.058,0,0,0,0.181,0.036,0.104,0.016,0,0.101,0.83,0.002,1.09029472628112,"P2-19A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","003","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",17472.920173,149,20259.15625,32231.400390625,2311220,2088245,322240,2258707,2258707,84.5688604545923,"A00916:293:HHH3VDRX2",99.04,99.09,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_present","duct_cells","P2","143475ba-9e3f-4c01-ad7a-16cf4eb8327c","543da41a-b165-4821-b0a8-e693ed7ba7c5",35356.484375,53704.421875,6898,5916,NA,"sample01","P2-19A","P2-19A","003","INS+",74,20259.2,32231.4,8099.6,12857.1,7095.4,17378.4,4631
"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24 | 007 | INS+",0,0.118,0,0.023,0.064,0,0,0.077,0.021,0,0,0.29,0.059,0.119,0.03,0,0.081,0,0.116,0,0,0,0.99,-0.084,1.14774526882546,"P2-19A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","005","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",13976.230852,93,37116.20703125,46851.8203125,1571110,1416118,176544,1533350,1533350,87.5332422863066,"A00916:293:HHH3VDRX2",98.95,98.99,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_present","duct_cells","P2","4fdf7d05-03ec-4948-9832-82867542da92","dbf0040a-cd96-49a5-9dc6-cea110030038",35356.484375,53704.421875,6898,5916,NA,"sample01","P2-19A","P2-19A","005","INS+",27,37116.2,46851.8,14839.1,18689.2,7095.4,17378.4,7854
"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24 | 007 | PanCK+",0.089,0,0.047,0.203,0,0.202,0,0.141,0,0,0.048,0,0.057,0,0.03,0,0,0,0,0.139,0.044,0,0.94,-0.02,1.12860894078008,"P2-19A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","004","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",12749.742033,73,25682.087890625,27834.791015625,2726656,2472455,246274,2668476,2668476,90.0392929294972,"A00916:293:HHH3VDRX2",99.05,99.06,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_present","duct_cells","P2","6c40a36c-2702-4777-9efc-cddaec6a3bac","83912493-68a3-4f91-801c-875ec969e973",35356.484375,53704.421875,6898,5916,NA,"sample01","P2-19A","P2-19A","004","INS+",38,25682.1,27834.8,10267.7,11103.3,7095.4,17378.4,7031
"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24 | 009 | CD31+CD34+",0.113,0,0,0.29,0,0,0,0.115,0,0,0.017,0.102,0.073,0,0.012,0,0.127,0,0.145,0,0,0.007,0.82,0.006,1.1037972865076,"P2-19A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","006","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",14473.365527,204,40858.24609375,54096.97265625,1438556,1293446,197248,1400502,1400502,84.7501944418244,"A00916:293:HHH3VDRX2",98.95,98.98,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_present","duct_cells","P2","e8fa5812-a035-4c65-b890-b8a9897c5005","bb6a0e9d-6c0a-4c04-a29b-683fcd1d3587",35356.484375,53704.421875,6898,5916,NA,"sample01","P2-19A","P2-19A","006","INS+",126,40858.2,54097,16335.1,21579.3,7095.4,17378.4,10150
"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24 | 010 | Other",0,0.096,0,0.16,0,0.065,0,0.223,0,0,0,0.077,0.069,0.033,0,0.043,0.05,0,0.185,0,0,0,0.94,-0.021,1.11078717830035,"P2-19A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","007","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",16577.535488,134,13054.6689453125,33686.8671875,3737023,3362404,351429,3636426,3636426,89.5482815271455,"A00916:293:HHH3VDRX2",98.9,98.92,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_present","duct_cells","P2","5b6ca273-7ec3-466e-9720-f9f705bf9c3e","d88f9b06-8a7f-47a1-a867-a73417597899",35356.484375,53704.421875,6898,5916,NA,"sample01","P2-19A","P2-19A","007","INS+",27,13054.7,33686.9,5219.3,13437.7,7095.4,17378.4,4365
"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24 | 011 | PanCK+",0.036,0,0.126,0,0,0.031,0.097,0,0.061,0.104,0,0.157,0.145,0.098,0,0,0,0,0.145,0,0,0,0.99,-0.099,1.13195065551069,"P2-19A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","008","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",19984.112171,127,29303.666015625,54265.66796875,3612371,3257007,356596,3518130,3518130,89.05142052197,"A00916:293:HHH3VDRX2",98.97,98.96,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_present","duct_cells","P2","1091442a-1526-4914-861c-d4950744f573","dcb3ef8a-a36c-4c55-a8e7-3de3e463c53b",35356.484375,53704.421875,6898,5916,NA,"sample01","P2-19A","P2-19A","008","INS+",33,29303.7,54265.7,11715.6,21646.6,7095.4,17378.4,6290
"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24 | 012 | PanCK+",0,0.063,0.049,0.174,0,0.137,0.039,0.067,0,0,0.061,0,0,0.023,0.053,0.006,0.09,0,0.152,0,0,0.086,0.99,-0.051,1.10536764367241,"P2-19A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","009","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",16647.871193,90,29252.796875,32644.291015625,2296407,2066500,382890,2237593,2237593,81.4715702879264,"A00916:293:HHH3VDRX2",98.89,98.92,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_present","duct_cells","P2","b1c651f6-289e-429c-8e5c-0b9754bdbb0c","1787824d-1b63-46af-9779-9dcbd14d4279",35356.484375,53704.421875,6898,5916,NA,"sample01","P2-19A","P2-19A","009","INS+",27,29252.8,32644.3,11695.3,13021.8,7095.4,17378.4,6336
"P4-6A Ins/Syto83/PanCK/CD3134 5-16-24 | 001 | PanCK+",0,0.106,0,0.197,0,0,0.002,0,0.13,0,0.026,0.01,0.06,0.006,0.015,0.022,0.163,0,0.264,0,0,0,0.94,-0.021,1.09645840456796,"P2-19A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","016","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",14836.208449,115,26887.0703125,29916.3984375,2798596,2509052,253398,2722103,2722103,89.9006477346823,"A00916:293:HHH3VDRX2",98.91,98.94,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_absent","duct_cells","P2","818d21fa-ecc1-4197-8e64-3365f71c4d4b","b3f3bf15-c8ca-4d22-ae0c-9ccda3c370cf",35356.484375,53704.421875,6898,5916,NA,"sample01","P2-19A","P2-19A","016","INS-",NA,26887.1,29916.4,10749.5,11933.7,7095.4,17378.4,6557
"P4-6A Ins/Syto83/PanCK/CD3134 5-16-24 | 004 | CD31+CD34+",0,0.136,0,0.152,0,0,0.056,0.184,0,0,0,0.024,0.02,0.043,0,0.192,0.024,0,0.15,0,0,0.018,0.43,0.054,1.06109178356862,"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","001","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",7443.144373,78,27803.33984375,62654.20703125,1934847,1739595,123642,1887486,1887486,92.8924835953196,"A00916:293:HHH3VDRX2",99,99.02,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Head","Pancreas","islet_present","duct_cells","P2","9ccecdbc-f231-4892-b7a8-09ef05c2eee7","51e3e6bd-f46b-466f-b9da-a384968ea96f",35355.99609375,73979.265625,6898,3970,NA,"sample01","P2-4AD","P2-4AD","001","INS+",96,27803.3,62654.2,11115.8,24992.8,3915.8,23629.1,7328
"P4-6A Ins/Syto83/PanCK/CD3134 5-16-24 | 004 | INS+",0,0.182,0.049,0,0.211,0.01,0,0,0,0.01,0,0.049,0.023,0,0.016,0.126,0,0,0.241,0,0.083,0,0.88,-0.007,1.08815901312804,"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","002","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",9799.78921,55,22416.255859375,62440.87890625,3563492,3190250,162203,3464059,3464059,94.9156649165426,"A00916:293:HHH3VDRX2",98.91,98.97,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Head","Pancreas","islet_present","duct_cells","P2","d1cbe235-e7fc-4643-a3a5-39e749f4fff7","a15a0e58-29e3-4d7e-98dd-d98bba45baa8",35355.99609375,73979.265625,6898,3970,NA,"sample01","P2-4AD","P2-4AD","002","INS+",113,22416.3,62440.9,8962,24907.7,3915.8,23629.1,5206
